ID Referencia Projeto;Logradouro;Bairro;Municipio;Latitude;Longitude;N°. Projeto;Family Case
1937355;Rua Peramirim, 210 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,61859627;-46,45039708;83211.04102024.26;147312
1937354;Rua Peramirim, 183 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,6183709;-46,45046055;83211.04102024.26;147312
1937353;Rua Peramirim, 175 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,61812134;-46,45050397;83211.04102024.26;147312
1937352;Rua Peramirim, 165 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,61787457;-46,45057701;83211.04102024.26;147312
1937349;Rua Peramirim, 147 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,61767502;-46,45074721;83211.04102024.26;147312
1937200;Rua Peramirim, 147 - Vila Bela, São Paulo, 08346-470;São Mateus - SP;São Paulo;-23,61748354;-46,45092407;83211.04102024.26;147312
1937201;Rua Peramirim, 154 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,61725072;-46,451089;83211.04102024.26;147312
1937423;Rua Peramirim, 109 - Vila Bela, São Paulo, 08340-680;São Mateus - SP;São Paulo;-23,61698606;-46,45126005;83211.04102024.26;147312
1913238;Rua Peramirim, 124 - Vila Bela, São Paulo, 08340-680;São Mateus - SP;São Paulo;-23,61667719;-46,45145443;83211.04102024.26;147312
1913239;Rua Peramirim, 116 - Vila Bela, São Paulo, 08395;São Mateus - SP;São Paulo;-23,61635125;-46,45173633;83211.04102024.26;147312
1913247;Rua Peramirim, 86 - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61572558;-46,45217302;83210.04102024.26;147310
1913322;Rua Peramirim, 65 - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61542566;-46,45222274;83210.04102024.26;147310
1913321;Rua Peramirim, 33A - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61507995;-46,45226205;83210.04102024.26;147310
1913316;Travessa São Marcos, 17 - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61411643;-46,45226554;83210.04102024.26;147310
1913320;Rua Peramirim, 60-a - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61482606;-46,45228581;83210.04102024.26;147310
1913319;Rua Peramirim, 31 - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61459287;-46,45228736;83210.04102024.26;147310
1913318;Rua Peramirim, 40 - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61435255;-46,45229824;83210.04102024.26;147310
1913314;Travessa São Marcos, 17 - Vila Bela, São Paulo, 08344;São Mateus - SP;São Paulo;-23,61399651;-46,45230264;83210.04102024.26;147310
1913186;Rua Marcos Gonçalves Correa, 999 - Vila Bela, São Paulo, 08346-430;São Mateus - SP;São Paulo;-23,61199448;-46,45233183;83205.04102024.26;147298
1913187;Rua Marcos Gonçalves Correa, 993 - Vila Bela, São Paulo, 08346-430;São Mateus - SP;São Paulo;-23,61207608;-46,45235547;83206.04102024.26;147299
1911099;Rua Marcos Gonçalves Correa, 1001 - Vila Bela, São Paulo, 08346-430;São Mateus - SP;São Paulo;-23,61190644;-46,45246631;83205.04102024.26;147298
1913408;Rua Marcos Gonçalves Correa, 993 - Vila Bela, São Paulo, 08346-430;São Mateus - SP;São Paulo;-23,61215458;-46,45247806;83206.04102024.26;147299
1911100;Rua Marcos Gonçalves Correa, 1001 - Vila Bela, São Paulo, 08346-430;São Mateus - SP;São Paulo;-23,6117911;-46,45260322;83205.04102024.26;147298
1913407;Rua Marcos Gonçalves Correa, 237 - Vila Bela, São Paulo, 08340-320;São Mateus - SP;São Paulo;-23,61239509;-46,45271768;83207.04102024.26;147304
1913309;Rua Manuel da Luz Drumond, 1059 - Vila Bela, São Paulo, 08340-410;São Mateus - SP;São Paulo;-23,61326669;-46,45280922;83208.04102024.26;147306
1911101;Rua Pedro Medeiros, 8 - Jardim Vila Carrao, São Paulo, 08340-510;São Mateus - SP;São Paulo;-23,61167145;-46,45286299;83205.04102024.26;147298
1913310;Rua Manuel da Luz Drumond, 1078 - Vila Bela, São Paulo, 08340-410;São Mateus - SP;São Paulo;-23,61333281;-46,45287503;83208.04102024.26;147306
1913406;Rua Marcos Gonçalves Correa, 15b - Vila Bela, São Paulo, 08340-320;São Mateus - SP;São Paulo;-23,61256519;-46,45287637;83207.04102024.26;147304
1913405;Rua Marcos Gonçalves Correa, 938 - Vila Bela, São Paulo, 08340-320;São Mateus - SP;São Paulo;-23,61277095;-46,45308445;83207.04102024.26;147304
1911102;Rua Pedro Medeiros, 118 - Jardim Vila Carrao, São Paulo, 08340-510;São Mateus - SP;São Paulo;-23,61159215;-46,45309585;83205.04102024.26;147298
1917839;Rua Madureira Calheiros, 99 - Jardim Vila Carrao, São Paulo, 08340-530;São Mateus - SP;São Paulo;-23,61014969;-46,45325655;83204.04102024.26;147289
1917838;Rua Madureira Calheiros, 99 - Jardim Vila Carrao, São Paulo, 08340-530;São Mateus - SP;São Paulo;-23,61018642;-46,45328841;83204.04102024.26;147289
1911103;Rua Pedro Medeiros, 89 - Jardim Vila Carrao, São Paulo, 08340-510;São Mateus - SP;São Paulo;-23,61152692;-46,45329114;83205.04102024.26;147298
1913404;Rua Marcos Gonçalves Correa, 872 - Vila Bela, São Paulo, 08340-320;São Mateus - SP;São Paulo;-23,61299458;-46,45331232;83207.04102024.26;147304
1917837;Rua Madureira Calheiros, 99 - Jardim Vila Carrao, São Paulo, 08340-530;São Mateus - SP;São Paulo;-23,61030356;-46,45337399;83204.04102024.26;147289
1917836;Rua Manuel Veloso da Costa, 495 - Jardim Vila Carrao, São Paulo, 08340-460;São Mateus - SP;São Paulo;-23,61045554;-46,45348102;83204.04102024.26;147289
1911098;Rua Pedro Medeiros, 32 - Jardim Vila Carrao, São Paulo, 08340-510;São Mateus - SP;São Paulo;-23,61144569;-46,45359464;83205.04102024.26;147298
1911085;Rua Manuel Veloso da Costa, 486 - Jardim Vila Carrao, São Paulo, 08340-460;São Mateus - SP;São Paulo;-23,61075059;-46,45369204;83204.04102024.26;147289
1911097;Rua Pedro Medeiros, 934 - Jardim Vila Carrao, São Paulo, 08340-510;São Mateus - SP;São Paulo;-23,61142829;-46,45373607;83205.04102024.26;147298
1911091;Rua Manuel Veloso da Costa, 486 - Jardim Vila Carrao, São Paulo, 08340-460;São Mateus - SP;São Paulo;-23,61085731;-46,45377113;83204.04102024.26;147289
1911092;Rua Manuel Veloso da Costa, 411 - Jardim Vila Carrao, São Paulo, 08340-460;São Mateus - SP;São Paulo;-23,61105367;-46,45393157;83204.04102024.26;147289
1911096;Rua Pedro Medeiros, 93 - Jardim Vila Carrao, São Paulo, 08340-510;São Mateus - SP;São Paulo;-23,61142871;-46,45394188;83205.04102024.26;147298
1911093;Rua Manuel Veloso da Costa, 221 - Jardim Vila Carrao, São Paulo, 08340-460;São Mateus - SP;São Paulo;-23,61129328;-46,45409278;83204.04102024.26;147289
1911094;Rua Manuel Veloso da Costa, 251 - Jardim Vila Carrao, São Paulo, 08340-460;São Mateus - SP;São Paulo;-23,61140505;-46,45419251;83204.04102024.26;147289
2273685;Rua Palmeira de Leque, 787 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50660099;-46,46596966;83899.25102024.26;150652
2273683;Rua Palmeira de Leque, 755 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50639155;-46,4661534;83899.25102024.26;150652
2273682;Rua Palmeira de Leque, 721 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50620883;-46,46637661;83899.25102024.26;150652
2273681;Rua Palmeira de Leque, 682 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50600833;-46,46657024;83899.25102024.26;150652
2273686;Rua Palmeira de Leque, 635 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50570776;-46,4668411;83899.25102024.26;150652
2273687;Rua Palmeira de Leque, 629 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50561691;-46,46689885;83899.25102024.26;150652
2273688;Rua Palmeira de Leque, 615 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50542627;-46,46700445;83899.25102024.26;150652
2273689;Rua Palmeira de Leque, 579 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50518089;-46,46716821;83899.25102024.26;150652
2273690;Rua Palmeira de Leque, 578 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50483582;-46,46737003;83899.25102024.26;150652
2273692;Rua Palmeira de Leque, 554 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,5046179;-46,46749492;83899.25102024.26;150652
2273693;Rua Palmeira de Leque, 532 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50437262;-46,46764888;83899.25102024.26;150652
2276811;Rua Palmeira de Leque, 445 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50418189;-46,46776427;83899.25102024.26;150652
2273695;Rua Palmeira de Leque, 447 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50429872;-46,46782432;83899.25102024.26;150652
2276810;Rua Palmeira de Leque, 518 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50403648;-46,46786059;83899.25102024.26;150652
2276809;Rua Palmeira de Leque, 405 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50382751;-46,46799536;83899.25102024.26;150652
2273696;Rua Sapupira, 102 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50441399;-46,46805082;83899.25102024.26;150652
2276808;Rua Palmeira de Leque, 386 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50348225;-46,46821676;83899.25102024.26;150652
2273697;Rua Sapupira, 103 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50451128;-46,46826734;83899.25102024.26;150652
2276807;Rua Palmeira de Leque, 308 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50311893;-46,46843796;83899.25102024.26;150652
2273698;Rua Sapupira, 112 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50458159;-46,46847376;83899.25102024.26;150652
2273701;Rua Sapupira, 117 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50458932;-46,46861094;83899.25102024.26;150652
2276812;Rua Palmeira de Leque, 261 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50277376;-46,46864956;83899.25102024.26;150652
2273702;Rua Sapupira, 131 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50457025;-46,46871844;83899.25102024.26;150652
2273703;Rua Sapupira, 147 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50452408;-46,46882565;83899.25102024.26;150652
2276813;Rua Palmeira de Leque, 216 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50241947;-46,46887086;83899.25102024.26;150652
2273704;Rua Sapupira, 169 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50445073;-46,46894234;83899.25102024.26;150652
2276814;Rua Palmeira de Leque, 195 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50222634;-46,46899102;83899.25102024.26;150652
2273706;Rua Sapupira, 174 - Vila Jacuí, São Paulo, 08061-440;São Miguel;São Paulo;-23,50434145;-46,46903905;83899.25102024.26;150652
2276815;Rua Palmeira de Leque, 175 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50206058;-46,46909131;83899.25102024.26;150652
2276816;Rua Palmeira de Leque, 160 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50198865;-46,46913488;83899.25102024.26;150652
2273709;Rua Sapupira, 171 - Vila Jacuí, São Paulo, 08061-365;São Miguel;São Paulo;-23,50418702;-46,46913527;83899.25102024.26;150652
2276817;Rua Palmeira de Leque, 155 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50184957;-46,46922176;83899.25102024.26;150652
2273799;Rua Sapupira, 227 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,5037334;-46,46935546;83899.25102024.26;150652
2276818;Rua Palmeira de Leque, 110 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50159611;-46,46938032;83899.25102024.26;150652
2273797;Rua Sapupira, 261 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50347936;-46,46947994;83899.25102024.26;150652
2276758;Rua Palmeira de Leque, 81 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,5013629;-46,46953705;83899.25102024.26;150652
2273795;Rua Sapupira, 295 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50323436;-46,46960452;83899.25102024.26;150652
2276819;Rua Palmeira de Leque, 58 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50119267;-46,46965257;83899.25102024.26;150652
2276820;Rua Palmeira de Leque, 50 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50112026;-46,46969858;83899.25102024.26;150652
2273793;Rua Sapupira, 322 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50308895;-46,46970083;83899.25102024.26;150652
2273792;Rua Sapupira, 354 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50296115;-46,4698463;83899.25102024.26;150652
2276821;Rua Palmeira de Leque, 16 - Jardim Pedro José Nunes, São Paulo, 08061-430;São Miguel;São Paulo;-23,50089254;-46,46984734;83899.25102024.26;150652
2273789;Rua Sapupira, 370 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50287813;-46,47003143;83899.25102024.26;150652
2273788;Rua Sapupira, 357 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50281307;-46,47022656;83899.25102024.26;150652
2273787;Rua Sapupira, 385 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50273944;-46,47037262;83899.25102024.26;150652
2273784;Rua Sapupira, 423 - Jardim Pedro José Nunes, São Paulo, 08061-440;São Miguel;São Paulo;-23,50262933;-46,47055746;83899.25102024.26;150652
2273783;Rua Sapupira, 461 - Vila Robertina, São Paulo, 08070-002;São Miguel;São Paulo;-23,50239104;-46,47092692;83899.25102024.26;150652
2273782;Rua Sapupira, 481 - Vila Robertina, São Paulo, 08070-002;São Miguel;São Paulo;-23,50229954;-46,4710532;83899.25102024.26;150652
2379668;Rua Padre José Vieira de Matos, 629 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,5471484;-46,47780447;83183.03102024.26;146437
2379669;Rua Padre José Vieira de Matos, 647 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54700364;-46,47783223;83183.03102024.26;146437
2379667;Rua Padre José Vieira de Matos, 599 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,5472926;-46,47783547;83183.03102024.26;146437
2379647;Rua Davi Banderali, 330 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54881872;-46,47784273;83185.03102024.26;146448
2379648;Rua Davi Banderali, 293 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54901719;-46,47786454;83185.03102024.26;146448
2379666;Rua Padre José Vieira de Matos, 610 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54741066;-46,47789811;83183.03102024.26;146437
2379665;Rua Padre José Vieira de Matos, 563 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54747207;-46,47795502;83183.03102024.26;146437
2379670;Rua Padre José Vieira de Matos, 650 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54669542;-46,47795613;83183.03102024.26;146437
2379649;Rua Davi Banderali, 267 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54920561;-46,47799399;83185.03102024.26;146448
2379646;Rua Davi Banderali, 348 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54878987;-46,47802853;83185.03102024.26;146448
2379664;Rua Padre José Vieira de Matos, 600 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54753417;-46,47807326;83183.03102024.26;146437
2379672;Rua Padre José Vieira de Matos, 718 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,546388;-46,47809;83183.03102024.26;146437
2379650;Rua Davi Banderali, 254 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54938509;-46,47811355;83185.03102024.26;146448
2379676;Rua Padre José Vieira de Matos, 751 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54612412;-46,47820443;83183.03102024.26;146437
2379651;Rua Davi Banderali, 231 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54962768;-46,47824361;83185.03102024.26;146448
2379663;Rua Padre José Vieira de Matos, 582 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54758658;-46,47825996;83183.03102024.26;146437
2379677;Rua Padre José Vieira de Matos, 779 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54587017;-46,47831913;83183.03102024.26;146437
2379662;Rua Padre José Vieira de Matos, 543 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54757671;-46,47834801;83183.03102024.26;146437
2379652;Rua Davi Banderali, 186 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,54991533;-46,47838396;83185.03102024.26;146448
2379678;Rua Padre José Vieira de Matos, 803 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54560719;-46,47843374;83165.03102024.26;146339
2379653;Rua Davi Banderali, 159 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,55017589;-46,47852402;83185.03102024.26;146448
2379679;Rua Padre José Vieira de Matos, 822 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54529897;-46,47855763;83165.03102024.26;146339
2379654;Rua Davi Banderali, 187 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,55042466;-46,47866003;83185.03102024.26;146448
2379680;Rua Padre José Vieira de Matos, 848 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54501792;-46,47867203;83165.03102024.26;146339
2379681;Rua Padre José Vieira de Matos, 888 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54475494;-46,47878663;83165.03102024.26;146339
2379655;Rua Davi Banderali, 182 - Conjunto Habitacional Padre Manoel de Paiva, São Paulo, 03591-010;Penha;São Paulo;-23,5506637;-46,47881297;83185.03102024.26;146448
2379682;Rua Padre José Vieira de Matos, 941 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54447381;-46,47890103;83165.03102024.26;146339
2379636;Rua Padre André Frazão, 36 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-030;Penha;São Paulo;-23,5464599;-46,47898203;83167.03102024.26;146338
2379683;Rua Padre José Vieira de Matos, 965 - Conjunto Habitacional Padre Manoel da Nobrega, São Paulo, 03590-010;Penha;São Paulo;-23,54425616;-46,47899655;83165.03102024.26;146339
